BactReads/TALM20COMPDNA1_4_R1_bacterial.fastq.gz	1660963 149.729 51 150
BactReads/TALM20COMPDNA1_5_R1_bacterial.fastq.gz	1457089 149.589 51 150
BactReads/TALM20COMPDNA1_6_R1_bacterial.fastq.gz	1480214 149.603 51 150
BactReads/TALM20COMPDNA1_7_R1_bacterial.fastq.gz	1381719 149.729 51 150
BactReads/TALM20COMPDNA1_8_R1_bacterial.fastq.gz	1440253 149.725 51 150
BactReads/TALM20COMPDNA1_9_R1_bacterial.fastq.gz	1667323 149.656 51 150
BactReads/TALM20COMPDNA1_R1_bacterial.fastq.gz	1531683 149.606 51 150
BactReads/TOOO20COMPDNA1_19_R1_bacterial.fastq.gz	1375543 149.617 51 150
BactReads/TOOO20COMPDNA1_20_R1_bacterial.fastq.gz	1279507 149.537 51 150
BactReads/TOOO20COMPDNA1_21_R1_bacterial.fastq.gz	1359935 149.444 51 150
BactReads/TOOO20COMPDNA1_22_R1_bacterial.fastq.gz	1543092 149.511 51 150
BactReads/TOOO20COMPDNA1_23_R1_bacterial.fastq.gz	1428387 149.662 51 150
BactReads/TOOO20COMPDNA1_24_R1_bacterial.fastq.gz	1438513 149.755 51 150
BactReads/TOOO20COMPDNA1_25_R1_bacterial.fastq.gz	1742624 149.604 51 150
BactReads/TOOO20COMPDNA1_26_R1_bacterial.fastq.gz	1110006 149.46 51 150
BactReads/UKFM20COMPDNA1_10_R1_bacterial.fastq.gz	1426372 149.821 51 150
BactReads/UKFM20COMPDNA1_11_R1_bacterial.fastq.gz	1650944 149.795 51 150
BactReads/UKFM20COMPDNA1_12_R1_bacterial.fastq.gz	1730212 149.764 51 150
BactReads/UKFM20COMPDNA1_6_R1_bacterial.fastq.gz	1569220 149.829 51 150
BactReads/UKFM20COMPDNA1_7_R1_bacterial.fastq.gz	1639170 149.81 51 150
BactReads/UKFM20COMPDNA1_8_R1_bacterial.fastq.gz	1747975 149.739 51 150
BactReads/UKFM20COMPDNA1_9_R1_bacterial.fastq.gz	1759248 149.781 51 150
BactReads/UNDM20COMPDNA1_R1_bacterial.fastq.gz	1444993 149.697 51 150
BactReads/UNDO20COMPDNA1_2_R1_bacterial.fastq.gz	1151351 149.424 51 150
BactReads/UNDO20COMPDNA1_3_R1_bacterial.fastq.gz	1064687 149.071 51 150
BactReads/UNDO20COMPDNA1_4_R1_bacterial.fastq.gz	1478494 149.551 51 150
BactReads/UNDO20COMPDNA1_R1_bacterial.fastq.gz	1504221 149.767 51 150
BactReads/WOOM20COMPDNA1_19_R1_bacterial.fastq.gz	2048999 149.635 51 150
BactReads/WOOM20COMPDNA1_20_R1_bacterial.fastq.gz	1910847 149.718 51 150
BactReads/WOOM20COMPDNA1_21_R1_bacterial.fastq.gz	1957627 149.657 51 150
BactReads/WOOM20COMPDNA1_22_R1_bacterial.fastq.gz	1730645 149.763 51 150
BactReads/WOOM20COMPDNA1_23_R1_bacterial.fastq.gz	1991572 149.741 51 150
BactReads/WOOM20COMPDNA1_24_R1_bacterial.fastq.gz	1945001 149.739 51 150
BactReads/WOOM20COMPDNA1_25_R1_bacterial.fastq.gz	1959534 149.679 51 150
BactReads/WOOM20COMPDNA1_26_R1_bacterial.fastq.gz	1942133 149.707 51 150
BactReads/WOOM20COMPDNA1_27_R1_bacterial.fastq.gz	1842453 149.738 51 150
BactReads/WOOO20COMPDNA1_2_R1_bacterial.fastq.gz	2093118 149.791 51 150
BactReads/WREM20COMPDNA1_6_R1_bacterial.fastq.gz	1791019 149.777 51 150
BactReads/WREO20COMPDNA1_11_R1_bacterial.fastq.gz	1588783 149.742 51 150
BactReads/WREO20COMPDNA1_12_R1_bacterial.fastq.gz	1436724 149.747 51 150
BactReads/WREO20COMPDNA1_13_R1_bacterial.fastq.gz	1730031 149.688 51 150
BactReads/WREO20COMPDNA1_14_R1_bacterial.fastq.gz	1290556 149.671 51 150
BactReads/WREO20COMPDNA1_15_R1_bacterial.fastq.gz	1684207 149.682 51 150
BactReads/WREO20COMPDNA1_16_R1_bacterial.fastq.gz	1542655 149.723 51 150
BactReads/YELM20COMPDNA1_11_R1_bacterial.fastq.gz	1840900 149.686 51 150
BactReads/YELM20COMPDNA1_13_R1_bacterial.fastq.gz	1922188 149.747 51 150
BactReads/YELM20COMPDNA1_14_R1_bacterial.fastq.gz	1843174 149.727 51 150
BactReads/YELM20COMPDNA1_15_R1_bacterial.fastq.gz	1873427 149.73 51 150
BactReads/YELM20COMPDNA1_16_R1_bacterial.fastq.gz	1904099 149.735 51 150
BactReads/YELM20COMPDNA1_17_R1_bacterial.fastq.gz	1955982 149.741 51 150
BactReads/YELM20COMPDNA1_18_R1_bacterial.fastq.gz	2009611 149.701 51 150
BactReads/YELM20COMPDNA1_19_R1_bacterial.fastq.gz	1903161 149.722 51 150
BactReads/YELM20COMPDNA1_20_R1_bacterial.fastq.gz	1852202 149.693 51 150
BactReads/YELM20COMPDNA1_21_R1_bacterial.fastq.gz	1925825 149.751 51 150
