,PF05721.19,PF00115.25,PF01152.27,PF08530.16,PF00042.28,PF02906.19,PF00916.26,PF17773.7,PF05425.18,PF01521.26,PF03063.25,PF13597.11,PF00116.26,PF16870.10,PF02579.22,PF17910.6,PF10371.14,PF00296.26,PF01871.22,PF00510.24,Oxygen2
2597,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
5424,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2369,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
160,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
3750,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
3005,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5136,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3949,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1
2161,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
2639,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
4796,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1326,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
1384,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
4118,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2373,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0
5374,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
172,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
3928,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
706,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1348,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
4169,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
73,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4359,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1878,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
2567,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
3396,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2885,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
1159,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5087,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
3518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
410,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
5084,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5495,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
4527,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
37,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
2417,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
2720,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3173,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
3270,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2509,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
5173,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2871,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
218,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
3655,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3979,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0
1249,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
1131,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
2053,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3848,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2911,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2668,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
1812,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
5126,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
1678,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1002,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
1950,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2859,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2305,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2593,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
1315,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0
2032,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5387,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
3692,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
824,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
3854,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1524,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3060,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
3586,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
344,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
5267,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4449,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0
4980,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2462,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
86,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3293,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2458,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
534,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
3469,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
3758,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
1390,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5442,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
910,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
412,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0
4242,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
1694,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
1128,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
141,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3077,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
34,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1
4890,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5400,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
2965,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
2293,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4000,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
3014,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
648,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2785,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
42,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3813,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
153,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
873,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
5348,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
4542,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
513,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
1615,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2735,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
4273,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2731,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1116,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1625,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2623,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
4943,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5344,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
1531,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
3051,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2200,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
2441,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3010,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
5028,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
4077,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4957,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
4065,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
9,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
1317,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2478,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
1511,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
114,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
1728,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2899,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0
3649,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
1647,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4999,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
2099,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
4223,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5457,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
474,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
4336,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2083,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
3766,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
2932,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
1008,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5093,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
331,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4995,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
3908,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
5445,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
112,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
2013,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
2504,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
796,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
2919,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
4281,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0
3411,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0
4490,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
5342,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
4576,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
1613,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5226,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
3820,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
1192,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
1156,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
1311,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
971,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
1954,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
3664,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
3685,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
5512,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
1706,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
3207,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
3686,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
1182,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
1816,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
2776,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2949,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
2048,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1675,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
1382,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
3484,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
4163,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
4268,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0
1758,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
4960,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1
2742,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
844,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
3258,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
4326,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
